pmid,label,sentence
27470341_2016.ann,6,"Overall all these findings substantiate that artesunate promotes anti-tumour, anti-proliferation and apoptosis against nitrosodiethylamine mediated hepatocellular carcinoma."
26714183_2015.ann,6,Overdose of acetaminophen (APAP) causes liver injury in humans and animals.
22687991_2012.ann,6,"Partial hepatectomized rats (n = 11 to 12) were fed diets containing 0, 0.03, 0.06, 0.125 or 0.25% BNF for 6 weeks after an intraperitoneal injection of N-diethylnitrosamine (DEN) to initiate hepatocarcinogenesis."
11753661_2001.ann,6,Phenobarbital (PB) is an antiepileptic drug which promotes hepatocarcinogenesis in rodents when administered subsequent to an initiating carcinogen like diethylnitrosamine (DEN).
18253720_2008.ann,6,Possible involvement of oxidative stress in fenofibrate-induced hepatocarcinogenesis in rats.
17498859_2007.ann,6,Possible involvement of oxidative stress in piperonyl butoxide induced hepatocarcinogenesis in rats.
27697726_2016.ann,6,Prevention of azoxymethane/dextran sodium sulfate-induced mouse colon carcinogenesis by processed Aloe vera gel.
27697726_2016.ann,6,Prevention of azoxymethane/dextran sodium sulfate-induced mouse colon carcinogenesis by processed Aloe vera gel.
24146112_2014.ann,6,Protective effects of dioscin against alcohol-induced liver injury.
7955063_1994.ann,6,"ras proto-oncogene activation in dichloroacetic acid-, trichloroethylene- and tetrachloroethylene-induced liver tumors in B6C3F1 mice."
7955063_1994.ann,6,"ras proto-oncogene activation in dichloroacetic acid-, trichloroethylene- and tetrachloroethylene-induced liver tumors in B6C3F1 mice."
7955063_1994.ann,6,"ras proto-oncogene activation in dichloroacetic acid-, trichloroethylene- and tetrachloroethylene-induced liver tumors in B6C3F1 mice."
15660382_2005.ann,6,Rats received weekly intraperitoneal injections of diethylnitrosamine (DEN) followed by a 2-week wash-out period that caused cirrhosis in 14 weeks and multifocal HCC in 18 weeks.
19406679_2009.ann,6,Reduced susceptibility to azoxymethane-induced aberrant crypt foci formation and  colon cancer in growth hormone deficient rats.
19061943_2009.ann,6,Regulation of iron metabolism-related genes in diethylnitrosamine-induced mouse liver tumors.
27825961_2017.ann,6,Reporter mice were given azoxymethane followed by dextran sulfate sodium to induce colitis and colon tumors; some mice were given the ROCK inhibitor fasudil along with these agents (ROCK inhibitors increase miRNA function).
27825961_2017.ann,6,Reporter mice were given azoxymethane followed by dextran sulfate sodium to induce colitis and colon tumors; some mice were given the ROCK inhibitor fasudil along with these agents (ROCK inhibitors increase miRNA function).
15447978_2005.ann,6,"Results from these studies demonstrate  that the PPARalpha is required to mediate hepatocarcinogenesis induced by bezafibrate, and that PPARalpha protects against potential cholestasis."
26627606_2016.ann,6,"RESULTS: Deletion of Tgfbr2 from liver epithelial cells did not alter liver injury, toxin-induced or biliary fibrosis, or diethylnitrosamine-induced hepatocarcinogenesis."
20823143_2010.ann,6,RESULTS: Silibinin feeding showed a dose-dependent decrease in azoxymethane-induced colon tumorigenesis with stronger efficacy in pretreatment versus posttreatment regimen.
27154061_2016.ann,6,"RESULTS: We uncovered that adrenaline promoted DEN-induced hepatocarcinogenesis, which was reversed by the ADRB2 antagonist ICI118,551."
18056438_2007.ann,6,Role of CYP2E1 in diethylnitrosamine-induced hepatocarcinogenesis in vivo.
18775883_2008.ann,6,Role of Nrf2 and oxidative stress on fenofibrate-induced hepatocarcinogenesis in  rats.
15447978_2005.ann,6,Role of peroxisome proliferator-activated receptor-alpha (PPARalpha) in bezafibrate-induced hepatocarcinogenesis and cholestasis.
15447978_2005.ann,6,Role of peroxisome proliferator-activated receptor-alpha (PPARalpha) in bezafibrate-induced hepatocarcinogenesis and cholestasis.
18490896_2008.ann,6,Role of the life span determinant P66(shcA) in ethanol-induced liver damage.
23288052_2013.ann,6,"Second, carbon tetrachloride (CCl(4); 0.2ml/kg, 2/week ip starting at 8 weeks of age) was administered for 9 or 14 weeks to develop advanced liver fibrosis."
11753661_2001.ann,6,Selective pressure during tumor promotion by phenobarbital leads to clonal outgrowth of beta-catenin-mutated mouse liver tumors.
26708719_2016.ann,6,"SP600125, a JNK inhibitor, has been reported to block  acetaminophen-induced liver injury."
19176366_2009.ann,6,The above parameters related to the key events in Metofluthrin-induced liver tumors were observed at or below tumorigenic dose levels.
24223741_2013.ann,6,The aim of  this study was to examine the anti-cancer and anti-fibrotic effects of BCAA on the development of diethylnitrosamine (DEN)-induced HCC and liver cirrhosis in a  rat model.
18397917_2008.ann,6,"The aim of this work was to characterize the effect of CAPE on cytochrome P450 (CYP), which is involved in diethylnitrosamine (DEN) metabolism during the initiation stage of chemical hepatocarcinogenesis."
25092647_2014.ann,6,The conclusion from this evaluation is that pronamide-induced mouse liver tumors occur via an NR-mediated MoA involving CAR and PPAR-alpha activation and this MoA is not relevant to humans based on qualitative/quantitative differences between mice and humans.
1995187_1991.ann,6,The correlation of body growth with diethylnitrosamine-induced hepatocarcinogenesis in relation to serum insulin and somatomedin-C.
18558347_2008.ann,6,The effects of D-allose on diethyl nitrosamine (DEN)-induced hepatocarcinogenesis were examined in male F344 rats by a rat medium-term bioassay based on the two-step model of hepatocarcinogenesis (experiment 1).
12841865_2003.ann,6,The gene expression of hepatic proteins responsible for DNA repair and cell proliferation in tamoxifen-induced hepatocarcinogenesis.
25123088_2014.ann,6,"The goals of the present study were to (i) investigate the mechanisms of the resistance of mice to tamoxifen-induced hepatocarcinogenesis, and (ii) clarify effects of tamoxifen on NAFLD-associated liver injury."
17557908_2007.ann,6,"The higher dose (450 ppm) of cyproconazole caused similar changes, but greater evidence of liver damage was observed, including a large increase in plasma transaminases."
12060674_2002.ann,6,"The knockout animals have increased lipid peroxidation and enhanced sensitivity to CCl4-induced liver damage, which was largely due to increased CYP2E1 expression because diallyl sulfide, an inhibitor of CYP2E1, prevented CCl4-induced liver injury."
12060674_2002.ann,6,"The knockout animals have increased lipid peroxidation and enhanced sensitivity to CCl4-induced liver damage, which was largely due to increased CYP2E1 expression because diallyl sulfide, an inhibitor of CYP2E1, prevented CCl4-induced liver injury."
20034026_2010.ann,6,The objective of this study was to examine the effect of pharmacology PARP-1 inhibition on the reduction of tumor volume of HCC xenograft and on the hepatocarcinogenesis induced by diethyl-nitrosamine (DEN).
15492232_2004.ann,6,The orphan nuclear receptor constitutive active/androstane receptor is essential  for liver tumor promotion by phenobarbital in mice.
12771043_2003.ann,6,"The overall commonality of expression between  AOX-/- and ciprofibrate-induced liver tumors but not with DENA-induced tumors strongly implicates the activation of PPARalpha and PPARalpha-regulated genes in  liver, including those participating in lipid catabolism, as key factors in the development of HCC in AOX-/- and in ciprofibrate-treated mice."
24012840_2013.ann,6,"The present study was aimed to investigate the efficacy of thymoquinone (TQ), an active compound derived from the medicinal plant Nigella sativa, on N-nitrosodiethylamine (NDEA) [0.01% in drinking water for 16 weeks]-induced hepatocarcinogenesis in experimental rats."
23422335_2013.ann,6,The present study was designed to investigate the hepatoprotective effect of the plant extracts against carbon tetrachloride (CCl4) induced hepatocyte damage in vitro and liver injury in vivo.
23422335_2013.ann,6,The present study was designed to investigate the hepatoprotective effect of the plant extracts against carbon tetrachloride (CCl4) induced hepatocyte damage in vitro and liver injury in vivo.
23422335_2013.ann,6,The present study was designed to investigate the hepatoprotective effect of the plant extracts against carbon tetrachloride (CCl4) induced hepatocyte damage in vitro and liver injury in vivo.
21607999_2011.ann,6,The purpose of this investigation was to investigate the chemopreventive action and the possible mechanisms of saffron against diethylnitrosamine (DEN)-induced liver cancer in rats.
10959800_2000.ann,6,"The results show that tamoxifen, but not toremifene, has the potential to induce and promote the development of rat hepatocarcinogenesis in this experimental model."
26443840_2016.ann,6,"Therefore, the effects of the orally bioavailable synthetic triterpenoid 2-cyano-3,12-dioxooleana- 1,9(11)-dien-28-oate-ethyl amide (CDDO-EA, RTA 405), which has potent antioxidative and antiinflammatory properties, was evaluated in a chronic carbon  tetrachloride (CCl(4))-induced model of liver cirrhosis and hepatocellular carcinoma (HCC)."
26443840_2016.ann,6,"Therefore, the effects of the orally bioavailable synthetic triterpenoid 2-cyano-3,12-dioxooleana- 1,9(11)-dien-28-oate-ethyl amide (CDDO-EA, RTA 405), which has potent antioxidative and antiinflammatory properties, was evaluated in a chronic carbon  tetrachloride (CCl(4))-induced model of liver cirrhosis and hepatocellular carcinoma (HCC)."
26443840_2016.ann,6,"Therefore, the effects of the orally bioavailable synthetic triterpenoid 2-cyano-3,12-dioxooleana- 1,9(11)-dien-28-oate-ethyl amide (CDDO-EA, RTA 405), which has potent antioxidative and antiinflammatory properties, was evaluated in a chronic carbon  tetrachloride (CCl(4))-induced model of liver cirrhosis and hepatocellular carcinoma (HCC)."
20972371_2010.ann,6,"Therefore, this study has been initiated to investigate whether thymoquinone (TQ), Nigella sativa derived-compound with strong antioxidant properties, supplementation could prevent initiation of hepatocarcinogenesis-induced by diethylnitrosamine (DENA),  a potent initiator and hepatocarcinogen, in rats."
14688030_2004.ann,6,"These alterations, which are hallmarks of human colon cancer, probably contributed to the pathogenesis of the large intestinal carcinomas in mice following o-nitrotoluene exposure."
26187448_2015.ann,6,"These findings, taken together with previously reported studies, support the mode of action of toxaphene induced mouse liver tumors is through a nongenotoxic mechanism involving primarily a CAR-mediated processes that results in an increase in cell proliferation in the liver, promotes the clonal expansion of preneoplastic lesions leading to adenoma formation."
17942915_2007.ann,6,These results argue that intact HGF/c-Met signaling is essential for maintaining normal redox homeostasis in the liver and has tumor suppressor effect(s) during the early stages of N-nitrosodiethylamine-induced hepatocarcinogenesis.
17997003_2008.ann,6,"Thioacetamide accelerates steatohepatitis, cirrhosis and HCC by expressing HCV core protein in transgenic zebrafish Danio rerio."
24275088_2014.ann,6,This study evaluated the beneficial effects of coffee or caffeine in a medium-term bioassay for rat liver fibrosis/carcinogenesis induced by diethylnitrosamine (DEN) and carbon tetrachloride (CCl4).
24275088_2014.ann,6,This study evaluated the beneficial effects of coffee or caffeine in a medium-term bioassay for rat liver fibrosis/carcinogenesis induced by diethylnitrosamine (DEN) and carbon tetrachloride (CCl4).
24275088_2014.ann,6,This study evaluated the beneficial effects of coffee or caffeine in a medium-term bioassay for rat liver fibrosis/carcinogenesis induced by diethylnitrosamine (DEN) and carbon tetrachloride (CCl4).
24275088_2014.ann,6,This study evaluated the beneficial effects of coffee or caffeine in a medium-term bioassay for rat liver fibrosis/carcinogenesis induced by diethylnitrosamine (DEN) and carbon tetrachloride (CCl4).
